,Fz,FT9,C3,Fp2,AF7,AF3,AF8,FCz
Fz,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.35714285714285715,0.35714285714285715
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.25,0.0,0.0,0.375,0.375
FCz,0.0,0.0,0.0,0.25,0.0,0.0,0.375,0.375
