,Fp1,TP10,FT10,FC2,AF7,F5,AF8,AF4
Fp1,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
TP10,0.0,0.34615384615384615,0.0,0.0,0.0,0.3076923076923077,0.0,0.34615384615384615
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.3,0.0,0.0,0.0,0.35,0.0,0.35
AF8,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0
AF4,0.0,0.30434782608695654,0.0,0.0,0.0,0.34782608695652173,0.0,0.34782608695652173
