,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.18867924528301888,0.10062893081761007,0.10062893081761007,0.07547169811320754,0.07547169811320754,0.14465408805031446,0.13836477987421383,0.1761006289308176
parsopercularis-lh,0.12605042016806722,0.18487394957983194,0.17647058823529413,0.03361344537815126,0.0,0.15126050420168066,0.16806722689075632,0.15966386554621848
rostralmiddlefrontal-lh,0.09815950920245399,0.12883435582822086,0.19631901840490798,0.03067484662576687,0.006134969325153374,0.1901840490797546,0.18404907975460122,0.1656441717791411
superiorparietal-lh,0.10655737704918032,0.040983606557377046,0.040983606557377046,0.30327868852459017,0.22131147540983606,0.09016393442622951,0.09016393442622951,0.10655737704918032
superiorparietal-rh,0.12,0.0,0.0,0.25,0.36,0.07,0.06,0.14
superiortemporal-lh,0.116751269035533,0.09137055837563451,0.15228426395939088,0.04568527918781726,0.04060913705583756,0.20812182741116753,0.17258883248730963,0.17258883248730963
superiortemporal-rh,0.11282051282051282,0.10256410256410256,0.15897435897435896,0.05128205128205128,0.041025641025641026,0.1794871794871795,0.1794871794871795,0.17435897435897435
supramarginal-rh,0.13526570048309178,0.09178743961352658,0.13526570048309178,0.04830917874396135,0.06280193236714976,0.15942028985507245,0.1642512077294686,0.2028985507246377
