,inferiorparietal-rh,postcentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.14534883720930233,0.12209302325581395,0.13953488372093023,0.10465116279069768,0.12209302325581395,0.12209302325581395,0.12209302325581395,0.12209302325581395
postcentral-lh,0.13125,0.13125,0.13125,0.08125,0.13125,0.13125,0.13125,0.13125
superiorparietal-lh,0.14619883040935672,0.12280701754385964,0.14035087719298245,0.09941520467836257,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.12280701754385964
superiorparietal-rh,0.13432835820895522,0.09701492537313433,0.12686567164179105,0.2537313432835821,0.09701492537313433,0.09701492537313433,0.09701492537313433,0.09701492537313433
superiortemporal-lh,0.12738853503184713,0.1337579617834395,0.12738853503184713,0.07643312101910828,0.1337579617834395,0.1337579617834395,0.1337579617834395,0.1337579617834395
superiortemporal-rh,0.12738853503184713,0.1337579617834395,0.12738853503184713,0.07643312101910828,0.1337579617834395,0.1337579617834395,0.1337579617834395,0.1337579617834395
supramarginal-lh,0.12738853503184713,0.1337579617834395,0.12738853503184713,0.07643312101910828,0.1337579617834395,0.1337579617834395,0.1337579617834395,0.1337579617834395
supramarginal-rh,0.12738853503184713,0.1337579617834395,0.12738853503184713,0.07643312101910828,0.1337579617834395,0.1337579617834395,0.1337579617834395,0.1337579617834395
