,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.17708333333333334,0.09895833333333333,0.09895833333333333,0.16666666666666666,0.125,0.08854166666666667,0.09895833333333333,0.14583333333333334
rostralmiddlefrontal-lh,0.10759493670886076,0.17088607594936708,0.1518987341772152,0.08227848101265822,0.04430379746835443,0.12658227848101267,0.17088607594936708,0.14556962025316456
rostralmiddlefrontal-rh,0.10967741935483871,0.16774193548387098,0.15483870967741936,0.08387096774193549,0.04516129032258064,0.12903225806451613,0.16774193548387098,0.14193548387096774
superiorparietal-lh,0.15343915343915343,0.07936507936507936,0.07936507936507936,0.2275132275132275,0.17989417989417988,0.0582010582010582,0.07936507936507936,0.14285714285714285
superiorparietal-rh,0.16551724137931034,0.05517241379310345,0.05517241379310345,0.23448275862068965,0.2413793103448276,0.05517241379310345,0.05517241379310345,0.13793103448275862
superiortemporal-lh,0.125,0.15625,0.1484375,0.078125,0.0546875,0.15625,0.15625,0.125
superiortemporal-rh,0.10759493670886076,0.17088607594936708,0.1518987341772152,0.08227848101265822,0.04430379746835443,0.12658227848101267,0.17088607594936708,0.14556962025316456
supramarginal-rh,0.13705583756345177,0.1218274111675127,0.1116751269035533,0.13705583756345177,0.1065989847715736,0.08629441624365482,0.1218274111675127,0.17766497461928935
