,bankssts-lh,bankssts-rh,entorhinal-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-rh,parstriangularis-lh,temporalpole-lh
bankssts-lh,0.688026981450253,0.003372681281618887,0.09612141652613827,0.05396290050590219,0.09106239460370995,0.0,0.023608768971332208,0.04384485666104553
bankssts-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.10051107325383304,0.0,0.5587734241908007,0.005110732538330494,0.022146507666098807,0.08006814310051108,0.0,0.23339011925042588
frontalpole-rh,0.08314087759815242,0.0,0.011547344110854504,0.7551963048498845,0.11547344110854503,0.03233256351039261,0.0,0.0023094688221709007
parahippocampal-rh,0.1589041095890411,0.0,0.052054794520547946,0.14246575342465753,0.6,0.0,0.0,0.04657534246575343
parsorbitalis-rh,0.0,0.0,0.08884297520661157,0.028925619834710745,0.0,0.8223140495867769,0.0,0.05991735537190083
parstriangularis-lh,0.04912280701754386,0.0,0.0,0.0,0.0,0.0,0.9157894736842105,0.03508771929824561
temporalpole-lh,0.04963235294117647,0.0,0.26838235294117646,0.0,0.027573529411764705,0.05330882352941176,0.014705882352941176,0.5863970588235294
