,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.5017381228273464,0.07647740440324449,0.13441483198146004,0.05330243337195829,0.02085747392815759,0.06720741599073002,0.026651216685979143,0.11935110081112399
frontalpole-lh,0.08354114713216958,0.5236907730673317,0.09226932668329177,0.02119700748129676,0.14089775561097256,0.007481296758104738,0.10723192019950124,0.02369077306733167
frontalpole-rh,0.14611260053619302,0.09249329758713137,0.4624664879356568,0.05093833780160858,0.04423592493297587,0.021447721179624665,0.09651474530831099,0.08579088471849866
parahippocampal-rh,0.06451612903225806,0.022071307300509338,0.050933786078098474,0.6366723259762309,0.03735144312393888,0.022071307300509338,0.03735144312393888,0.12903225806451613
parsorbitalis-lh,0.028423772609819122,0.16149870801033592,0.050387596899224806,0.03229974160206718,0.5529715762273901,0.037467700258397935,0.10077519379844961,0.03617571059431524
parsorbitalis-rh,0.10351201478743069,0.0073937153419593345,0.033271719038817,0.024029574861367836,0.04805914972273567,0.6543438077634011,0.07948243992606285,0.04990757855822551
rostralanteriorcingulate-rh,0.025032938076416336,0.11462450592885376,0.09881422924901186,0.026350461133069828,0.08959156785243742,0.04743083003952569,0.549407114624506,0.048748353096179184
temporalpole-lh,0.13480055020632736,0.017881705639614855,0.09353507565337002,0.10041265474552957,0.03576341127922971,0.039889958734525444,0.05639614855570839,0.5213204951856947
