,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.4279475982532751,0.10480349344978165,0.1091703056768559,0.0,0.09606986899563319,0.0611353711790393,0.10480349344978165,0.09606986899563319
frontalpole-lh,0.10309278350515463,0.2542955326460481,0.23367697594501718,0.06872852233676977,0.18213058419243985,0.07216494845360824,0.0,0.0859106529209622
frontalpole-rh,0.09597523219814241,0.2043343653250774,0.2693498452012384,0.08978328173374613,0.17337461300309598,0.07430340557275542,0.006191950464396285,0.08668730650154799
medialorbitofrontal-rh,0.0,0.1087866108786611,0.15481171548117154,0.3682008368200837,0.09623430962343096,0.20920502092050208,0.06276150627615062,0.0
parahippocampal-rh,0.1,0.2037037037037037,0.21481481481481482,0.06296296296296296,0.3,0.014814814814814815,0.007407407407407408,0.0962962962962963
parsorbitalis-rh,0.05555555555555555,0.09722222222222222,0.12037037037037036,0.24074074074074073,0.027777777777777776,0.39814814814814814,0.05555555555555555,0.004629629629629629
rostralanteriorcingulate-rh,0.15625,0.015625,0.0,0.1328125,0.03125,0.078125,0.5859375,0.0
temporalpole-lh,0.1984126984126984,0.18253968253968253,0.19047619047619047,0.0,0.18253968253968253,0.023809523809523808,0.0,0.2222222222222222
