,Fp1,F8,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.32894736842105265,0.0,0.32894736842105265,0.34210526315789475,0.0,0.0,0.0,0.0
F8,0.0,0.32432432432432434,0.0,0.0,0.0,0.0,0.33783783783783783,0.33783783783783783
Fp2,0.3291139240506329,0.0,0.3291139240506329,0.34177215189873417,0.0,0.0,0.0,0.0
AF7,0.30952380952380953,0.0,0.32142857142857145,0.36904761904761907,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.211864406779661,0.0,0.0,0.0,0.0,0.4915254237288136,0.2966101694915254
F2,0.0,0.26595744680851063,0.0,0.0,0.0,0.0,0.3723404255319149,0.3617021276595745
