,Fp1,F3,Fp2,AF7,FC4,F6,AF8,AF4
Fp1,0.3472222222222222,0.0,0.3611111111111111,0.2916666666666667,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.31645569620253167,0.0,0.3670886075949367,0.31645569620253167,0.0,0.0,0.0,0.0
AF7,0.20652173913043478,0.0,0.25,0.5434782608695652,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
