,Fp1,F8,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.26618705035971224,0.0,0.26618705035971224,0.20863309352517986,0.2589928057553957,0.0,0.0,0.0
F8,0.0,0.2734375,0.0,0.0,0.0,0.1953125,0.25,0.28125
Fp2,0.26618705035971224,0.0,0.26618705035971224,0.20863309352517986,0.2589928057553957,0.0,0.0,0.0
AF7,0.25217391304347825,0.0,0.25217391304347825,0.24347826086956523,0.25217391304347825,0.0,0.0,0.0
AFz,0.26618705035971224,0.0,0.26618705035971224,0.20863309352517986,0.2589928057553957,0.0,0.0,0.0
F6,0.0,0.25252525252525254,0.0,0.0,0.0,0.24242424242424243,0.25252525252525254,0.25252525252525254
AF8,0.0,0.2682926829268293,0.0,0.0,0.0,0.2032520325203252,0.2601626016260163,0.2682926829268293
F2,0.0,0.23529411764705882,0.0,0.0,0.0,0.16339869281045752,0.21568627450980393,0.38562091503267976
