,frontalpole-lh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.33783783783783783,0.0,0.22972972972972974,0.0945945945945946,0.0,0.0,0.17567567567567569,0.16216216216216217
lateralorbitofrontal-lh,0.0,0.3584905660377358,0.0,0.16981132075471697,0.20754716981132076,0.16981132075471697,0.0,0.09433962264150944
lateralorbitofrontal-rh,0.2608695652173913,0.0,0.2608695652173913,0.10144927536231885,0.0,0.0,0.2028985507246377,0.17391304347826086
medialorbitofrontal-rh,0.09433962264150944,0.20754716981132076,0.09433962264150944,0.32075471698113206,0.018867924528301886,0.0,0.018867924528301886,0.24528301886792453
parahippocampal-rh,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0
parsorbitalis-lh,0.0,0.21875,0.0,0.0,0.3125,0.46875,0.0,0.0
parsorbitalis-rh,0.2727272727272727,0.0,0.2727272727272727,0.05454545454545454,0.0,0.0,0.2545454545454545,0.14545454545454545
rostralanteriorcingulate-rh,0.15151515151515152,0.10606060606060606,0.15151515151515152,0.22727272727272727,0.0,0.0,0.09090909090909091,0.2727272727272727
