,cuneus-lh,cuneus-rh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh,transversetemporal-lh
cuneus-lh,0.5507246376811594,0.18840579710144928,0.0,0.0,0.2028985507246377,0.0,0.0,0.057971014492753624
cuneus-rh,0.15853658536585366,0.524390243902439,0.0,0.24390243902439024,0.07317073170731707,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.2268041237113402,0.0,0.5773195876288659,0.0,0.061855670103092786,0.030927835051546393,0.10309278350515463
lateraloccipital-rh,0.13513513513513514,0.05405405405405406,0.0,0.0,0.4864864864864865,0.08108108108108109,0.24324324324324326,0.0
parahippocampal-lh,0.0,0.0,0.0,0.10126582278481013,0.05063291139240506,0.620253164556962,0.189873417721519,0.0379746835443038
pericalcarine-rh,0.0,0.0,0.0,0.06944444444444445,0.19444444444444445,0.2361111111111111,0.5,0.0
transversetemporal-lh,0.09836065573770492,0.0,0.0,0.13114754098360656,0.0,0.01639344262295082,0.0,0.7540983606557377
