,Fp1,F3,FT9,FT10,Fp2,AFz,AF4,F2
Fp1,0.4132231404958678,0.0,0.0,0.0,0.3140495867768595,0.2727272727272727,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35454545454545455,0.0,0.0,0.0,0.34545454545454546,0.3,0.0,0.0
AFz,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.4915254237288136,0.5084745762711864
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.44776119402985076,0.5522388059701493
