,Fz,FT9,FC6,F4,Fp2,AF7,PO7,AF8
Fz,0.3136094674556213,0.31952662721893493,0.0,0.029585798816568046,0.005917159763313609,0.0,0.22485207100591717,0.10650887573964497
FT9,0.3125,0.3352272727272727,0.0,0.028409090909090908,0.005681818181818182,0.0,0.2159090909090909,0.10227272727272728
FC6,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.2
F4,0.20689655172413793,0.20689655172413793,0.0,0.1724137931034483,0.0,0.0,0.20689655172413793,0.20689655172413793
Fp2,0.0,0.0,0.0,0.0,0.5087719298245614,0.49122807017543857,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5045871559633027,0.4954128440366973,0.0,0.0
PO7,0.2814814814814815,0.2814814814814815,0.0,0.037037037037037035,0.007407407407407408,0.0,0.25925925925925924,0.13333333333333333
AF8,0.23684210526315788,0.23684210526315788,0.0,0.06578947368421052,0.013157894736842105,0.0,0.23684210526315788,0.21052631578947367
