,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.47619047619047616,0.0,0.5238095238095238,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365
FT7,0.0,0.0,0.0,0.2682926829268293,0.07317073170731707,0.5609756097560976,0.0,0.0975609756097561
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.0,0.3333333333333333
