,F7,TP10,Fp2,AF3,FT8,F6,AF8,AF4
F7,0.2857142857142857,0.10714285714285714,0.0,0.0,0.32142857142857145,0.21428571428571427,0.0,0.07142857142857142
TP10,0.23529411764705882,0.17647058823529413,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.11764705882352941
Fp2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.25,0.09375,0.0,0.0,0.40625,0.1875,0.0,0.0625
F6,0.28,0.12,0.0,0.0,0.28,0.24,0.0,0.08
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.21428571428571427,0.21428571428571427,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.14285714285714285
