,F7,C3,Pz,F8,AF7,F5,FT7,FC3
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0
Pz,0.0,0.1,0.4,0.0,0.5,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.07692307692307693,0.3076923076923077,0.0,0.6153846153846154,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.54,0.46,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.4807692307692308,0.5192307692307693,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
