,F7,C3,Pz,F8,AF7,F5,FT7,FC3
F7,0.4827586206896552,0.0,0.12643678160919541,0.1724137931034483,0.0,0.04597701149425287,0.0,0.1724137931034483
C3,0.0,0.4864864864864865,0.0,0.0,0.5135135135135135,0.0,0.0,0.0
Pz,0.23529411764705882,0.0,0.21568627450980393,0.23529411764705882,0.0,0.0784313725490196,0.0,0.23529411764705882
F8,0.21875,0.0,0.171875,0.296875,0.0,0.0625,0.0,0.25
AF7,0.0,0.4222222222222222,0.0,0.0,0.5777777777777777,0.0,0.0,0.0
F5,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334,0.0,0.16666666666666666,0.0,0.20833333333333334
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.22580645161290322,0.0,0.1774193548387097,0.27419354838709675,0.0,0.06451612903225806,0.0,0.25806451612903225
