,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.2,0.22,0.18,0.16,0.02,0.0,0.0,0.22
C3,0.19230769230769232,0.25,0.17307692307692307,0.15384615384615385,0.019230769230769232,0.0,0.0,0.21153846153846154
Pz,0.20833333333333334,0.20833333333333334,0.1875,0.16666666666666666,0.020833333333333332,0.0,0.0,0.20833333333333334
O1,0.2,0.2,0.2,0.17777777777777778,0.022222222222222223,0.0,0.0,0.2
Fp2,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,0.18181818181818182
FT7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.19607843137254902,0.23529411764705882,0.17647058823529413,0.1568627450980392,0.0196078431372549,0.0,0.0,0.21568627450980393
