,F7,TP10,Fp2,AF3,FT8,F6,AF8,AF4
F7,0.25,0.0,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.19444444444444445
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.17647058823529413,0.0,0.49019607843137253,0.19607843137254902,0.0,0.0,0.0,0.13725490196078433
AF3,0.24324324324324326,0.0,0.2972972972972973,0.2702702702702703,0.0,0.0,0.0,0.1891891891891892
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.25806451612903225,0.0,0.25806451612903225,0.25806451612903225,0.0,0.0,0.0,0.22580645161290322
