,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.30757575757575756,0.21666666666666667,0.15303030303030302,0.19242424242424241,0.025757575757575757,0.013636363636363636,0.006060606060606061,0.08484848484848485
C3,0.22290076335877862,0.30229007633587784,0.15877862595419848,0.18931297709923664,0.0015267175572519084,0.010687022900763359,0.015267175572519083,0.09923664122137404
Pz,0.17789291882556132,0.18134715025906736,0.3177892918825561,0.15198618307426598,0.03454231433506045,0.015544041450777202,0.024179620034542316,0.09671848013816926
O1,0.21144674085850557,0.20190779014308427,0.14467408585055644,0.32273449920508746,0.030206677265500796,0.022257551669316374,0.0,0.06677265500794913
Fp2,0.04923076923076923,0.006153846153846154,0.05846153846153846,0.055384615384615386,0.48923076923076925,0.13538461538461538,0.14153846153846153,0.06461538461538462
FT7,0.03494623655913978,0.026881720430107527,0.026881720430107527,0.043010752688172046,0.11290322580645161,0.5241935483870968,0.1693548387096774,0.06182795698924731
PO3,0.00909090909090909,0.02727272727272727,0.04242424242424243,0.0,0.13333333333333333,0.19090909090909092,0.5181818181818182,0.07878787878787878
AF8,0.13626373626373625,0.16043956043956045,0.12747252747252746,0.09230769230769231,0.035164835164835165,0.04835164835164835,0.06373626373626373,0.3362637362637363
