,F7,C3,Pz,F8,AF7,F5,FT7,FC3
F7,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.05,0.55,0.0,0.4,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
