,FC5,C3,Pz,O1,Fp2,FT7,PO3,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.32558139534883723,0.3488372093023256,0.32558139534883723,0.0,0.0,0.0,0.0
Pz,0.0,0.29411764705882354,0.43137254901960786,0.27450980392156865,0.0,0.0,0.0,0.0
O1,0.0,0.325,0.35,0.325,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.5263157894736842,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.5263157894736842,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
