,F7,FT9,C3,Fp2,AF7,FT8,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4375,0.40625,0.0,0.0,0.0,0.15625,0.0
C3,0.0,0.4375,0.40625,0.0,0.0,0.0,0.15625,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.29411764705882354,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
