,F7,TP9,TP10,FT10,F8,Fp2,AF7,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.6535947712418301,0.3464052287581699,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.5023696682464455,0.4976303317535545,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
