,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.09523809523809523,0.16666666666666666,0.0,0.11904761904761904
parsopercularis-lh,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.09523809523809523,0.16666666666666666,0.0,0.11904761904761904
parstriangularis-rh,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.09523809523809523,0.16666666666666666,0.0,0.11904761904761904
precentral-rh,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.09523809523809523,0.16666666666666666,0.0,0.11904761904761904
rostralmiddlefrontal-lh,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.11764705882352941,0.14705882352941177,0.0,0.14705882352941177
rostralmiddlefrontal-rh,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.09523809523809523,0.16666666666666666,0.0,0.11904761904761904
superiortemporal-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
superiortemporal-rh,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.10256410256410256,0.15384615384615385,0.0,0.1282051282051282
