,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.22077922077922077,0.09090909090909091,0.09090909090909091,0.07792207792207792,0.05194805194805195,0.09090909090909091,0.15584415584415584,0.22077922077922077
parsopercularis-lh,0.13043478260869565,0.21739130434782608,0.15217391304347827,0.13043478260869565,0.10869565217391304,0.15217391304347827,0.0,0.10869565217391304
parstriangularis-rh,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.09523809523809523,0.16666666666666666,0.0,0.11904761904761904
precentral-rh,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.09523809523809523,0.16666666666666666,0.0,0.11904761904761904
rostralmiddlefrontal-lh,0.13513513513513514,0.1891891891891892,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.0,0.13513513513513514
rostralmiddlefrontal-rh,0.13636363636363635,0.18181818181818182,0.1590909090909091,0.13636363636363635,0.11363636363636363,0.1590909090909091,0.0,0.11363636363636363
superiortemporal-lh,0.2,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.36666666666666664,0.35
superiortemporal-rh,0.18681318681318682,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.04395604395604396,0.06593406593406594,0.23076923076923078,0.27472527472527475
