,caudalmiddlefrontal-lh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12315270935960591,0.11822660098522167,0.12315270935960591,0.12315270935960591
precentral-lh,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12315270935960591,0.11822660098522167,0.12315270935960591,0.12315270935960591
rostralmiddlefrontal-rh,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12315270935960591,0.11822660098522167,0.12315270935960591,0.12315270935960591
superiorfrontal-lh,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12315270935960591,0.11822660098522167,0.12315270935960591,0.12315270935960591
superiorfrontal-rh,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12315270935960591,0.11822660098522167,0.12315270935960591,0.12315270935960591
superiorparietal-lh,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12060301507537688,0.12562814070351758,0.12562814070351758
superiortemporal-lh,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12315270935960591,0.11822660098522167,0.12315270935960591,0.12315270935960591
superiortemporal-rh,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12807881773399016,0.12315270935960591,0.11822660098522167,0.12315270935960591,0.12315270935960591
