,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12254901960784313,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12254901960784313,0.11764705882352941,0.12745098039215685
parstriangularis-rh,0.1201923076923077,0.1346153846153846,0.125,0.12980769230769232,0.12980769230769232,0.1201923076923077,0.11538461538461539,0.125
precentral-lh,0.12077294685990338,0.13043478260869565,0.12560386473429952,0.13043478260869565,0.13043478260869565,0.12077294685990338,0.11594202898550725,0.12560386473429952
rostralmiddlefrontal-lh,0.1201923076923077,0.1346153846153846,0.125,0.12980769230769232,0.12980769230769232,0.1201923076923077,0.11538461538461539,0.125
rostralmiddlefrontal-rh,0.1201923076923077,0.1346153846153846,0.125,0.12980769230769232,0.12980769230769232,0.1201923076923077,0.11538461538461539,0.125
superiorparietal-lh,0.12254901960784313,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12254901960784313,0.11764705882352941,0.12745098039215685
superiortemporal-lh,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12060301507537688,0.12562814070351758
superiortemporal-rh,0.12077294685990338,0.13043478260869565,0.12560386473429952,0.13043478260869565,0.13043478260869565,0.12077294685990338,0.11594202898550725,0.12560386473429952
