,FC2,F8,Fp2,AF7,C2,FC4,F2,FCz
FC2,0.7606635071090048,0.23933649289099526,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.1771019677996422,0.8228980322003577,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.7425149700598802,0.25748502994011974,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3125,0.6875,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.25019186492709133,0.25019186492709133,0.24942440521872603,0.25019186492709133
FC4,0.0,0.0,0.0,0.0,0.25019186492709133,0.25019186492709133,0.24942440521872603,0.25019186492709133
F2,0.0,0.0,0.0,0.0,0.2501924557351809,0.2501924557351809,0.24942263279445728,0.2501924557351809
FCz,0.0,0.0,0.0,0.0,0.2501924557351809,0.2501924557351809,0.24942263279445728,0.2501924557351809
