,Fp1,FT9,Oz,FT10,F4,F5,PO8,AF8
Fp1,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.3977272727272727,0.0,0.0,0.25,0.3522727272727273
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.31343283582089554,0.0,0.0,0.3283582089552239,0.3582089552238806
AF8,0.0,0.0,0.0,0.32558139534883723,0.0,0.0,0.26744186046511625,0.4069767441860465
