,Fp1,FT9,Oz,O2,FT10,Fp2,PO4,P6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.45454545454545453,0.4090909090909091,0.0,0.13636363636363635,0.0,0.0,0.0
Oz,0.0,0.47619047619047616,0.42857142857142855,0.0,0.09523809523809523,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.047619047619047616,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
