,Fp1,FT9,Oz,FT10,F4,F5,PO8,AF8
Fp1,0.85,0.05,0.0,0.0,0.0,0.0,0.025,0.075
FT9,0.0,0.5945945945945946,0.0,0.40540540540540543,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.37142857142857144,0.0,0.6285714285714286,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4
AF8,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.375
