,TP9,Oz,O2,FT10,F4,F8,Fp2,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.59,0.0,0.0,0.2,0.19,0.0,0.02
O2,0.0,0.0,0.6285714285714286,0.09523809523809523,0.0,0.0,0.0,0.2761904761904762
FT10,0.0,0.0,0.34375,0.3125,0.0,0.0,0.0,0.34375
F4,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
F8,0.0,0.30357142857142855,0.017857142857142856,0.0,0.30357142857142855,0.375,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.05333333333333334,0.37333333333333335,0.13333333333333333,0.0,0.0,0.0,0.44
