,Fp1,FT9,Oz,FT10,F4,F5,PO8,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.1875,0.0625,0.25,0.0,0.0,0.25,0.25
Oz,0.0,0.08823529411764706,0.20588235294117646,0.23529411764705882,0.0,0.0,0.23529411764705882,0.23529411764705882
FT10,0.0,0.06666666666666667,0.11666666666666667,0.3,0.0,0.0,0.25,0.26666666666666666
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.06896551724137931,0.1206896551724138,0.27586206896551724,0.0,0.0,0.25862068965517243,0.27586206896551724
AF8,0.0,0.04819277108433735,0.08433734939759036,0.20481927710843373,0.0,0.0,0.18072289156626506,0.4819277108433735
