,Fp1,FT9,Oz,FT10,F4,F5,PO8,AF8
Fp1,0.4056795131845842,0.04766734279918864,0.13691683569979715,0.02129817444219067,0.12778904665314403,0.035496957403651115,0.1612576064908722,0.06389452332657201
FT9,0.03898305084745763,0.3898305084745763,0.07457627118644068,0.11864406779661017,0.048305084745762714,0.22372881355932203,0.02711864406779661,0.0788135593220339
Oz,0.10623556581986143,0.06543494996150885,0.3418013856812933,0.05696689761354888,0.1077752117013087,0.04311008468052348,0.19784449576597382,0.08083140877598152
FT10,0.015397775876817793,0.10778443113772455,0.06073567151411463,0.3558597091531223,0.09923011120615911,0.09666381522668947,0.08126603934987169,0.18306244653550044
F4,0.09051724137931035,0.041666666666666664,0.09482758620689655,0.08405172413793104,0.3081896551724138,0.023706896551724137,0.17025862068965517,0.1867816091954023
F5,0.033846153846153845,0.27487179487179486,0.06564102564102564,0.11692307692307692,0.03076923076923077,0.4194871794871795,0.0071794871794871795,0.05128205128205128
PO8,0.12059925093632959,0.02247191011235955,0.1850187265917603,0.07415730337078652,0.18127340823970037,0.00599250936329588,0.30337078651685395,0.10711610486891386
AF8,0.04535479151426482,0.06730065837600585,0.07168983174835405,0.1528895391367959,0.1850768105340161,0.040965618141916606,0.09875640087783467,0.337966349670812
