,Fp1,TP9,Oz,O2,F8,Fp2,PO4,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.2,0.0,0.4,0.0,0.0,0.4,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.041666666666666664,0.0,0.4583333333333333,0.0,0.0,0.5,0.0
F8,0.0,0.0,0.0,0.0,0.4,0.37142857142857144,0.0,0.22857142857142856
Fp2,0.0,0.0,0.0,0.0,0.391304347826087,0.37681159420289856,0.0,0.2318840579710145
PO4,0.0,0.041666666666666664,0.0,0.4583333333333333,0.0,0.0,0.5,0.0
PO8,0.0,0.0,0.0,0.0,0.3404255319148936,0.3404255319148936,0.0,0.3191489361702128
