,Fp1,FT9,Oz,FT10,F4,F5,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.5462962962962963,0.0,0.17592592592592593,0.0,0.2777777777777778,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.3392857142857143,0.0,0.32142857142857145,0.0,0.3392857142857143,0.0
F5,0.0,0.0,0.038461538461538464,0.0,0.0,0.7307692307692307,0.0,0.23076923076923078
PO8,0.0,0.0,0.38461538461538464,0.0,0.24358974358974358,0.0,0.3717948717948718,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.4666666666666667
