,TP9,Oz,O2,FT10,F4,F8,Fp2,AF4
TP9,0.5263157894736842,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.5263157894736842,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.5208333333333334,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
