,Fp1,FT9,Oz,FT10,F4,F5,PO8,AF8
Fp1,0.2987012987012987,0.15584415584415584,0.2857142857142857,0.0,0.0,0.2597402597402597,0.0,0.0
FT9,0.19444444444444445,0.3194444444444444,0.1527777777777778,0.0,0.0,0.3333333333333333,0.0,0.0
Oz,0.29411764705882354,0.1323529411764706,0.3235294117647059,0.0,0.0,0.25,0.0,0.0
FT10,0.0,0.0,0.0,0.2558139534883721,0.2558139534883721,0.0,0.20930232558139536,0.27906976744186046
F4,0.0,0.0,0.0,0.11827956989247312,0.3655913978494624,0.0,0.13978494623655913,0.3763440860215054
F5,0.23157894736842105,0.24210526315789474,0.2,0.0,0.0,0.3263157894736842,0.0,0.0
PO8,0.0,0.0,0.0,0.2,0.28,0.0,0.24,0.28
AF8,0.0,0.01,0.0,0.11,0.32,0.01,0.13,0.42
