,Fp1,FT9,Oz,O2,FT10,Fp2,PO4,P6
Fp1,0.5084745762711864,0.0,0.0,0.0,0.0,0.4915254237288136,0.0,0.0
FT9,0.0,0.49122807017543857,0.0,0.0,0.5087719298245614,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.3068181818181818,0.0,0.0,0.6818181818181818,0.011363636363636364,0.0,0.0
Fp2,0.5081967213114754,0.0,0.0,0.0,0.0,0.4918032786885246,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
