,Fp1,FT9,Oz,O2,FT10,Fp2,PO4,P6
Fp1,0.3137254901960784,0.17647058823529413,0.0,0.29411764705882354,0.0,0.0,0.21568627450980393,0.0
FT9,0.16,0.28,0.0,0.26,0.0,0.0,0.3,0.0
Oz,0.0,0.0,0.559322033898305,0.0,0.4406779661016949,0.0,0.0,0.0
O2,0.1643835616438356,0.1917808219178082,0.0,0.3287671232876712,0.0,0.0,0.3150684931506849,0.0
FT10,0.0,0.0,0.36363636363636365,0.0,0.6363636363636364,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.12307692307692308,0.2153846153846154,0.0,0.3076923076923077,0.0,0.0,0.35384615384615387,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
