,Fp1,Fz,TP9,AF7,F1,FC3,AF8,F2
Fp1,0.3655913978494624,0.0,0.0,0.27956989247311825,0.3548387096774194,0.0,0.0,0.0
Fz,0.0,0.27238805970149255,0.27238805970149255,0.0,0.0,0.2798507462686567,0.08208955223880597,0.09328358208955224
TP9,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,0.28,0.08,0.09454545454545454
AF7,0.33766233766233766,0.0,0.0,0.3246753246753247,0.33766233766233766,0.0,0.0,0.0
F1,0.3163265306122449,0.0,0.0,0.25510204081632654,0.42857142857142855,0.0,0.0,0.0
FC3,0.0,0.22796352583586627,0.23404255319148937,0.0,0.0,0.3890577507598784,0.0668693009118541,0.08206686930091185
AF8,0.0,0.205607476635514,0.205607476635514,0.0,0.0,0.205607476635514,0.19626168224299065,0.18691588785046728
F2,0.0,0.20454545454545456,0.21212121212121213,0.0,0.0,0.21212121212121213,0.16666666666666666,0.20454545454545456
