,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.07347692307692308,0.013046153846153846,0.0009846153846153846,0.01316923076923077,0.01403076923076923,0.005169230769230769,0.011692307692307693,0.02990769230769231,0.019938461538461537,0.021784615384615385,0.020307692307692308,0.009846153846153846,0.007138461538461539,0.020553846153846155,0.007261538461538462,0.008861538461538462,0.0,0.0009846153846153846,0.005784615384615385,0.012061538461538462,0.01316923076923077,0.024246153846153848,0.02190769230769231,0.01883076923076923,0.011938461538461538,0.01353846153846154,0.010092307692307692,0.016,0.0035692307692307694,0.019076923076923078,0.0624,0.0336,0.007261538461538462,0.043076923076923075,0.009353846153846154,0.012923076923076923,0.011815384615384615,0.005046153846153846,0.017476923076923077,0.010584615384615385,0.013907692307692308,0.014523076923076923,0.014769230769230769,0.015138461538461538,0.013292307692307692,0.015015384615384616,0.03175384615384615,0.0,0.0,0.024123076923076924,0.010092307692307692,0.027815384615384617,0.022276923076923076,0.03347692307692308,0.013661538461538461,0.0013538461538461538,0.015753846153846153,0.007753846153846154,0.044061538461538464,0.007753846153846154,0.007630769230769231,0.003938461538461538
Fz,0.004887983706720978,0.03937542430414121,0.02149807648789319,0.01570491061326092,0.02072867164516859,0.021181262729124236,0.01701742475673229,0.02004978501923512,0.022765331522968998,0.015478615071283095,0.021090744512333108,0.016564833672776648,0.017153202081918985,0.010771667798144377,0.01787734781624802,0.01778682959945689,0.006924643584521385,0.0,0.017424756732292372,0.021045485403937542,0.02032133966960851,0.014075582711020593,0.0182846797918081,0.01887304820095044,0.016519574564381082,0.016474315455985516,0.014256619144602852,0.019687712152070606,0.019551934826883912,0.011269517990495588,0.00520479746548993,0.010952704231726635,0.017243720298710116,0.011360036207286716,0.01778682959945689,0.019099343742928265,0.018692011767368184,0.02240325865580448,0.02081918986195972,0.013351436976691559,0.01756053405747907,0.006064720525005657,0.005974202308214528,0.005974202308214528,0.018239420683412538,0.006019461416610093,0.020411857886399636,0.006924643584521385,0.006924643584521385,0.018510975333785925,0.015885947046843176,0.018058384249830278,0.016655351889567776,0.01855623444218149,0.01855623444218149,0.022946367956551257,0.02072867164516859,0.019325639284906087,0.008327675944783888,0.019687712152070606,0.019325639284906087,0.01778682959945689
F3,0.0005217226332764181,0.021770062606715993,0.033200531208499334,0.015319673686207552,0.01935116676152533,0.020110036046291028,0.01759628154050465,0.019256308100929615,0.018876873458546765,0.018260292164674636,0.01707455890722823,0.016505406943653957,0.0229557958641624,0.007493834187061278,0.02129576930373743,0.021532915955226713,0.008015556820337697,0.0,0.019446025422121038,0.021343198634035287,0.01821286283437678,0.013612217795484728,0.014987668374122557,0.01868715613735534,0.015841396319483968,0.018924302788844622,0.01906659077973819,0.019256308100929615,0.0271770062606716,0.012616201859229747,0.0007114399544678429,0.007446404856763423,0.018307721494972493,0.008774426105103397,0.022528931891481693,0.02205463858850313,0.018118004173781066,0.02091633466135458,0.01707455890722823,0.016742553595143237,0.018165433504078923,0.006924682223487005,0.006877252893189148,0.006877252893189148,0.022149497249098843,0.006924682223487005,0.015556820337696831,0.008015556820337697,0.008015556820337697,0.017975716182887496,0.0164579776133561,0.01470309239233542,0.013564788465186871,0.014276228419654714,0.018355150825270346,0.026323278315310186,0.020774046670461014,0.01897173211914248,0.0033200531208499337,0.022528931891481693,0.023287801176247392,0.01897173211914248
F7,0.00628662109375,0.02117919921875,0.0196533203125,0.0474853515625,0.0413818359375,0.01348876953125,0.007568359375,0.0098876953125,0.02166748046875,0.01263427734375,0.01080322265625,0.0113525390625,0.01678466796875,0.01416015625,0.02020263671875,0.0252685546875,0.0029296875,0.0,0.0169677734375,0.029541015625,0.04022216796875,0.00921630859375,0.00927734375,0.0181884765625,0.01275634765625,0.01007080078125,0.01007080078125,0.01910400390625,0.02001953125,0.00341796875,0.010498046875,0.02911376953125,0.0107421875,0.011474609375,0.02490234375,0.00909423828125,0.01324462890625,0.01776123046875,0.0179443359375,0.0174560546875,0.01507568359375,0.00848388671875,0.00836181640625,0.00848388671875,0.02447509765625,0.00830078125,0.01483154296875,0.0029296875,0.0029296875,0.01953125,0.01458740234375,0.01763916015625,0.00531005859375,0.01153564453125,0.009521484375,0.01995849609375,0.0311279296875,0.03369140625,0.00018310546875,0.03082275390625,0.02960205078125,0.018798828125
FT9,0.005685856432125089,0.023657224083663317,0.021068128744034926,0.03441973804447152,0.04239009036450401,0.01457000710732054,0.011270179713676515,0.012894710122855112,0.02340339120722916,0.01193014519240532,0.01411310792973906,0.011676312315971165,0.017057569296375266,0.012894710122855112,0.017971367651538228,0.020814295867600772,0.0042136257488069855,0.0,0.018326733678546044,0.02726165092902833,0.035587369276068634,0.008985683825769114,0.012133211493552645,0.019342065184282668,0.012945476698141943,0.010457914509087217,0.011828612041831658,0.019342065184282668,0.020509696415879786,0.005076657528683115,0.009188750126916438,0.02568788709513656,0.011828612041831658,0.011168646563102853,0.024520255863539446,0.011219413138389684,0.015331505736623008,0.017971367651538228,0.0193928317595695,0.017565235049243576,0.017006802721088437,0.005939689308559245,0.005939689308559245,0.005939689308559245,0.023200324906081836,0.005939689308559245,0.017006802721088437,0.0042136257488069855,0.0042136257488069855,0.01990049751243781,0.015483805462483501,0.019342065184282668,0.006853487663722205,0.01451924053203371,0.012183978068839476,0.02111889531932176,0.030713778048532845,0.03086607777439334,0.00015229972586049346,0.02832774901005178,0.02736318407960199,0.01807290080211189
FC5,0.0019649796952098163,0.019868128029343696,0.018601807781319594,0.00999956333784551,0.012575870049342823,0.03515130343653115,0.01716082267149906,0.020304790183834766,0.021090782061918695,0.016855159163355313,0.023361425265272257,0.018689140212217806,0.02275009824898476,0.003318632374132134,0.020916117200122264,0.017248155102397276,0.01013056198419283,8.733243089821405e-05,0.02187677394000262,0.015763503777127635,0.012357538972097288,0.019911794244792804,0.016069167285271385,0.012837867342037465,0.01969346316754727,0.020042792891140124,0.020654119907427625,0.01702982402515174,0.01921313479760709,0.013885856512816035,0.00030566350814374916,0.0027073053578446356,0.02144011178551155,0.010610890354133007,0.023143094188026722,0.022706432033535652,0.019038469935810664,0.02558840225317672,0.023448757696170473,0.016025501069822277,0.013143530850181214,0.007641587703593729,0.0075979214881446225,0.007554255272695516,0.019125802366708876,0.0075979214881446225,0.019606130736649054,0.01013056198419283,0.01013056198419283,0.01807781319593031,0.017815815903235666,0.018732806427666913,0.018296144273175843,0.018427142919523166,0.021702109078206192,0.023841753635212435,0.014890179468145496,0.015108510545391031,0.009038906597965154,0.01620016593161871,0.020217457752936555,0.02069778612287673
FC1,0.004555578052237295,0.01867787001417291,0.018576634946345413,0.00622595667139097,0.011085239927110751,0.01984207329418911,0.03487548086657218,0.026776675440372544,0.016349463454140515,0.016754403725450496,0.017412431666329217,0.020297631099412836,0.020753188904636566,0.003492609840048593,0.016298845920226766,0.01933589795505163,0.013312411419315651,0.0,0.023081595464668963,0.017361814132415467,0.011743267867989472,0.014577849767159343,0.023233448066410204,0.02384085847337518,0.02065195383680907,0.017260579064587972,0.026321117635148817,0.021461834379429036,0.018829722615914153,0.015843288115003035,0.0030876695687386112,0.003948167645272322,0.01933589795505163,0.012856853614091921,0.01645069852196801,0.021360599311601537,0.025258149422960112,0.0200445434298441,0.010933387325369508,0.019487750556792874,0.02287912532901397,0.007137072281838429,0.007086454747924681,0.007086454747924681,0.019032192751569144,0.007137072281838429,0.020500101235067826,0.013312411419315651,0.013312411419315651,0.01893095768374165,0.024751974083822636,0.010933387325369508,0.02176553958291152,0.020550718768981575,0.018323547276776677,0.02039886616724033,0.013261793885401904,0.008149422960113383,0.008706215833164608,0.01533711277586556,0.014577849767159343,0.015235877708038064
C3,0.010427934749686297,0.018605858682012894,0.017567392150923802,0.007225996278828264,0.010990437454026222,0.019644325213101985,0.023365496949504565,0.04075981134524685,0.017134697762970014,0.012937562199818268,0.019774133529488123,0.020726061182986456,0.01912509194755744,0.008870234953052659,0.016702003375016226,0.014971225823201073,0.010601012504867812,0.0,0.01843278092683138,0.011639479035956904,0.012764484444636752,0.020769330621781837,0.02505300506252434,0.027043399247111764,0.013370256587772057,0.01510103413958721,0.021115486132144867,0.0206395223053957,0.017956817100082213,0.015576997966336376,0.007875037860758946,0.00662022413569296,0.014278914802475012,0.02172125827528017,0.01687508113019774,0.01882220587598979,0.020855869499372594,0.0161395006706763,0.013543334342953572,0.015879884037904027,0.021764527714075547,0.00770196010557743,0.007745229544372809,0.007875037860758946,0.014235645363679633,0.007875037860758946,0.027086668685907145,0.010601012504867812,0.010601012504867812,0.02795205746181472,0.017048158885379257,0.01657219505863009,0.023798191337458353,0.02284626368396002,0.01873566699839903,0.017783739344900698,0.014062567608498118,0.00990870148414175,0.015144303578382588,0.012028903985115313,0.01436545368006577,0.012764484444636752
T7,0.0070702221446340505,0.021559813206476673,0.01763191201501331,0.01523152795356348,0.01977043599703225,0.020817876314755814,0.014620521101558067,0.01806834548073146,0.040631955658359885,0.011696416881246454,0.02570593113079911,0.01898485575873958,0.01889756906559595,0.009470606206083882,0.016540828350717934,0.01566796141928163,0.009208746126652992,0.00021821673285907564,0.016409898311002487,0.014445947715270807,0.01745733862872605,0.0216470998996203,0.014926024527560774,0.01352943743726269,0.01379129751669358,0.014445947715270807,0.01540610133985074,0.025138567625365513,0.01636625496443067,0.007593942303495832,0.008204949155501243,0.012743857198970017,0.011259983415528302,0.014969667874132588,0.024309344040501026,0.014358661022127177,0.01889756906559595,0.020992449701043078,0.024047483961070135,0.015144241260419848,0.010518046523807445,0.005717278400907782,0.005804565094051412,0.005760921747479597,0.017020905163007898,0.005760921747479597,0.025269497665080957,0.009208746126652992,0.009208746126652992,0.023436477109064723,0.012394710426395497,0.026971588181381748,0.01806834548073146,0.024527560773360102,0.020774232968184002,0.020206869462750403,0.02212717671191027,0.01924671583817047,0.004495264696896958,0.01675904508357701,0.02112337974075852,0.01771919870815694
TP9,0.008894785984569267,0.0161187281930316,0.01872327878519829,0.009877635264632168,0.011057054400707651,0.01965698560125805,0.016315298049044177,0.014988451520959262,0.013612462528871197,0.04319622585876456,0.01729814732910708,0.01690500761708192,0.01941127328124232,0.004275394368273625,0.02103297459334611,0.025504938817632317,0.0049633888643176565,0.0003931397120251609,0.017494717185119663,0.020344980097302078,0.008698216128556686,0.015430733696987567,0.01218733107277999,0.012629613248808295,0.026340360705685784,0.028256916801808443,0.023834095041525383,0.015971300801022163,0.01911641849722345,0.023637525185512803,0.007174799744459187,0.0027028355201729813,0.027618064769767556,0.011057054400707651,0.018477566465182563,0.02948547840188707,0.018035284289154258,0.020983832129342964,0.022458106049437317,0.015037593984962405,0.01449702688092781,0.013514177600864907,0.013563320064868052,0.013465035136861762,0.0251609415696103,0.013514177600864907,0.011941618752764263,0.0049633888643176565,0.0049633888643176565,0.005700525824364834,0.017642144577129096,0.016413582977050468,0.015873015873015872,0.011843333824757973,0.021475256769374416,0.021426114305371273,0.011499336576735958,0.011450194112732813,0.017789571969138534,0.0180844267531574,0.016462725441053615,0.019558700673251758
