,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.28,0.006666666666666667,0.28,0.006666666666666667,0.28,0.14,0.006666666666666667,0.0
parsopercularis-lh,0.0,0.29605263157894735,0.0,0.29605263157894735,0.0,0.1118421052631579,0.29605263157894735,0.0
postcentral-lh,0.2789115646258503,0.006802721088435374,0.2789115646258503,0.006802721088435374,0.2789115646258503,0.14285714285714285,0.006802721088435374,0.0
rostralmiddlefrontal-lh,0.0,0.29605263157894735,0.0,0.29605263157894735,0.0,0.1118421052631579,0.29605263157894735,0.0
superiorfrontal-lh,0.2792207792207792,0.006493506493506494,0.2727272727272727,0.006493506493506494,0.2922077922077922,0.13636363636363635,0.006493506493506494,0.0
superiorparietal-lh,0.1292517006802721,0.12244897959183673,0.1292517006802721,0.12244897959183673,0.1292517006802721,0.24489795918367346,0.12244897959183673,0.0
superiortemporal-lh,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.10493827160493827,0.3395061728395062,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
