,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.5734355044699873,0.0,0.0,0.0,0.0,0.0,0.25287356321839083,0.17369093231162197
fusiform-lh,0.0,0.5752741774675972,0.10867397806580259,0.022931206380857428,0.2073778664007976,0.020937188434695914,0.03389830508474576,0.03090727816550349
insula-lh,0.0,0.08382789317507418,0.4421364985163205,0.23738872403560832,0.13056379821958458,0.10608308605341246,0.0,0.0
insula-rh,0.0,0.019592476489028215,0.2507836990595611,0.41300940438871475,0.11363636363636363,0.2029780564263323,0.0,0.0
isthmuscingulate-rh,0.0,0.17391304347826086,0.14492753623188406,0.1143317230273752,0.3969404186795491,0.16988727858293076,0.0,0.0
parahippocampal-rh,0.0,0.021872265966754154,0.12860892388451445,0.2283464566929134,0.18810148731408574,0.4330708661417323,0.0,0.0
rostralanteriorcingulate-lh,0.18493803622497618,0.028598665395614873,0.0,0.0,0.0,0.0,0.449952335557674,0.336510962821735
rostralanteriorcingulate-rh,0.13786008230452676,0.027777777777777776,0.0,0.0,0.0,0.0,0.36522633744855965,0.4691358024691358
