,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.8198019801980198,0.0,0.0,0.0,0.0,0.06336633663366337,0.11683168316831684,0.0
fusiform-lh,0.0,0.3268633540372671,0.13043478260869565,0.17391304347826086,0.2888198757763975,0.07996894409937888,0.0,0.0
insula-lh,0.0,0.1362179487179487,0.47676282051282054,0.1594551282051282,0.14342948717948717,0.06650641025641026,0.0,0.017628205128205128
isthmuscingulate-rh,0.0,0.16913946587537093,0.14910979228486648,0.33160237388724034,0.19287833827893175,0.1572700296735905,0.0,0.0
parahippocampal-lh,0.0,0.250996015936255,0.1201859229747676,0.17131474103585656,0.3253652058432935,0.13213811420982735,0.0,0.0
parahippocampal-rh,0.023696682464454975,0.08451816745655608,0.06872037914691943,0.1721958925750395,0.160347551342812,0.45260663507109006,0.037914691943127965,0.0
rostralanteriorcingulate-lh,0.05722326454033771,0.0,0.0,0.0,0.0,0.05065666041275797,0.6772983114446529,0.21482176360225141
rostralanteriorcingulate-rh,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.3725806451612903,0.5951612903225807
