,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.9643916913946587,0.0,0.0,0.0,0.0,0.0,0.017804154302670624,0.017804154302670624
fusiform-lh,0.0,0.34345625451916123,0.19305856832971802,0.19884309472161968,0.10339840925524223,0.16124367317425886,0.0,0.0
isthmuscingulate-rh,0.0,0.1568627450980392,0.3004613610149942,0.15397923875432526,0.17704728950403692,0.2116493656286044,0.0,0.0
parahippocampal-lh,0.0,0.2051470588235294,0.1963235294117647,0.2713235294117647,0.14044117647058824,0.18676470588235294,0.0,0.0
parahippocampal-rh,0.0,0.10318559556786704,0.21675900277008311,0.13781163434903046,0.3268698060941828,0.21537396121883656,0.0,0.0
pericalcarine-lh,0.0,0.12617079889807162,0.20330578512396694,0.14325068870523416,0.16914600550964187,0.349862258953168,0.0,0.008264462809917356
rostralanteriorcingulate-lh,0.006615214994487321,0.0,0.0,0.0,0.0,0.0,0.5898566703417861,0.40352811466372657
rostralanteriorcingulate-rh,0.007398273736128237,0.0,0.0,0.0,0.0,0.02096177558569667,0.45376078914919854,0.5178791615289766
