,bankssts-rh,frontalpole-lh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,0.7710843373493976,0.0,0.0,0.0,0.0,0.13253012048192772,0.060240963855421686,0.03614457831325301
frontalpole-lh,0.0,0.8780487804878049,0.024390243902439025,0.0,0.0975609756097561,0.0,0.0,0.0
fusiform-rh,0.0,0.008670520231213872,0.18497109826589594,0.1676300578034682,0.17630057803468208,0.1329479768786127,0.1676300578034682,0.16184971098265896
inferiortemporal-rh,0.0,0.0,0.17464788732394365,0.17746478873239438,0.15492957746478872,0.14366197183098592,0.17746478873239438,0.17183098591549295
isthmuscingulate-rh,0.0,0.01892744479495268,0.17981072555205047,0.1608832807570978,0.20189274447949526,0.12302839116719243,0.1608832807570978,0.15457413249211358
lingual-lh,0.021505376344086023,0.0,0.13440860215053763,0.1478494623655914,0.11559139784946236,0.22043010752688172,0.1935483870967742,0.16666666666666666
parahippocampal-lh,0.007481296758104738,0.0,0.1546134663341646,0.16209476309226933,0.1371571072319202,0.16708229426433915,0.1970074812967581,0.1745635910224439
parahippocampal-rh,0.00267379679144385,0.0,0.16042780748663102,0.17379679144385027,0.14171122994652408,0.15508021390374332,0.18449197860962566,0.18181818181818182
