,bankssts-rh,frontalpole-lh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,0.504297994269341,0.04871060171919771,0.03724928366762178,0.045845272206303724,0.12034383954154727,0.17478510028653296,0.014326647564469915,0.054441260744985676
frontalpole-lh,0.061611374407582936,0.8436018957345972,0.004739336492890996,0.0,0.04739336492890995,0.04265402843601896,0.0,0.0
fusiform-rh,0.02750809061488673,0.0048543689320388345,0.2605177993527508,0.22815533980582525,0.11812297734627832,0.09546925566343042,0.09385113268608414,0.1715210355987055
inferiortemporal-rh,0.02849002849002849,0.0,0.19515669515669515,0.2863247863247863,0.09971509971509972,0.09544159544159544,0.08974358974358974,0.20512820512820512
isthmuscingulate-rh,0.07692307692307693,0.025044722719141325,0.11627906976744186,0.11091234347048301,0.26833631484794274,0.2039355992844365,0.09123434704830054,0.1073345259391771
lingual-lh,0.09162717219589257,0.017377567140600316,0.09320695102685624,0.10584518167456557,0.1769352290679305,0.2764612954186414,0.12164296998420221,0.11690363349131122
parahippocampal-lh,0.006607929515418502,0.0,0.13656387665198239,0.14317180616740088,0.1211453744493392,0.16519823788546256,0.27312775330396477,0.15418502202643172
parahippocampal-rh,0.03317535545023697,0.0,0.1627172195892575,0.22432859399684044,0.10742496050552923,0.11690363349131122,0.10900473933649289,0.24644549763033174
