,cuneus-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-rh
cuneus-lh,0.3884297520661157,0.03305785123966942,0.04338842975206612,0.10950413223140495,0.19834710743801653,0.0,0.22727272727272727,0.0
frontalpole-lh,0.05907172995780591,0.6244725738396625,0.0,0.11392405063291139,0.11392405063291139,0.0,0.08438818565400844,0.004219409282700422
frontalpole-rh,0.06825938566552901,0.0,0.5938566552901023,0.14675767918088736,0.0,0.06143344709897611,0.06484641638225255,0.06484641638225255
isthmuscingulate-rh,0.16819571865443425,0.08868501529051988,0.12538226299694188,0.4740061162079511,0.012232415902140673,0.0,0.13149847094801223,0.0
lateraloccipital-lh,0.23115577889447236,0.07788944723618091,0.0,0.01507537688442211,0.4221105527638191,0.0,0.2537688442211055,0.0
medialorbitofrontal-rh,0.0,0.0,0.06451612903225806,0.0,0.0,0.5253456221198156,0.0,0.41013824884792627
pericalcarine-lh,0.21444201312910285,0.0525164113785558,0.04157549234135667,0.087527352297593,0.2363238512035011,0.0,0.3676148796498906,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.05415162454873646,0.0,0.0,0.33574007220216606,0.0,0.6101083032490975
