,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017
caudalanteriorcingulate-rh,0.12612612612612611,0.12612612612612611,0.13513513513513514,0.11711711711711711,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.11711711711711711
frontalpole-lh,0.1262135922330097,0.1262135922330097,0.13592233009708737,0.11650485436893204,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.11650485436893204
lateralorbitofrontal-lh,0.13008130081300814,0.12195121951219512,0.11382113821138211,0.12195121951219512,0.13008130081300814,0.13008130081300814,0.13008130081300814,0.12195121951219512
medialorbitofrontal-lh,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017
rostralanteriorcingulate-lh,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017
rostralanteriorcingulate-rh,0.12903225806451613,0.12096774193548387,0.12096774193548387,0.12096774193548387,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12096774193548387
rostralmiddlefrontal-rh,0.13008130081300814,0.12195121951219512,0.11382113821138211,0.12195121951219512,0.13008130081300814,0.13008130081300814,0.13008130081300814,0.12195121951219512
