,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.125,0.13333333333333333,0.09166666666666666,0.125,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333
caudalanteriorcingulate-rh,0.12396694214876033,0.1322314049586777,0.09917355371900827,0.12396694214876033,0.12396694214876033,0.1322314049586777,0.1322314049586777,0.1322314049586777
frontalpole-rh,0.11392405063291139,0.12658227848101267,0.1518987341772152,0.11392405063291139,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267
lateraloccipital-rh,0.12903225806451613,0.13709677419354838,0.08870967741935484,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613
lateralorbitofrontal-lh,0.125,0.13333333333333333,0.09166666666666666,0.125,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333
lateralorbitofrontal-rh,0.12280701754385964,0.13157894736842105,0.10526315789473684,0.12280701754385964,0.12280701754385964,0.13157894736842105,0.13157894736842105,0.13157894736842105
rostralanteriorcingulate-lh,0.12280701754385964,0.13157894736842105,0.10526315789473684,0.12280701754385964,0.12280701754385964,0.13157894736842105,0.13157894736842105,0.13157894736842105
rostralanteriorcingulate-rh,0.12280701754385964,0.13157894736842105,0.10526315789473684,0.12280701754385964,0.12280701754385964,0.13157894736842105,0.13157894736842105,0.13157894736842105
