,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.19760479041916168,0.10778443113772455,0.15568862275449102,0.0,0.16766467065868262,0.1317365269461078,0.11377245508982035,0.12574850299401197
caudalmiddlefrontal-rh,0.1623931623931624,0.15384615384615385,0.1111111111111111,0.0,0.15384615384615385,0.1282051282051282,0.13675213675213677,0.15384615384615385
inferiorparietal-rh,0.14204545454545456,0.07386363636363637,0.2215909090909091,0.0,0.13068181818181818,0.13068181818181818,0.14204545454545456,0.1590909090909091
parsopercularis-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.17088607594936708,0.11392405063291139,0.1518987341772152,0.0,0.23417721518987342,0.12658227848101267,0.0949367088607595,0.10759493670886076
superiorparietal-rh,0.14124293785310735,0.0847457627118644,0.14124293785310735,0.0,0.11864406779661017,0.192090395480226,0.15819209039548024,0.1638418079096045
superiortemporal-lh,0.10674157303370786,0.0898876404494382,0.1348314606741573,0.0,0.08426966292134831,0.1348314606741573,0.25280898876404495,0.19662921348314608
supramarginal-lh,0.11351351351351352,0.0972972972972973,0.13513513513513514,0.0,0.0918918918918919,0.14054054054054055,0.1783783783783784,0.24324324324324326
