,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.2459016393442623,0.14754098360655737,0.0,0.2459016393442623,0.0,0.06557377049180328,0.11475409836065574,0.18032786885245902
inferiorparietal-rh,0.08695652173913043,0.33043478260869563,0.034782608695652174,0.09565217391304348,0.10434782608695652,0.10434782608695652,0.08695652173913043,0.1565217391304348
parsopercularis-lh,0.0,0.05555555555555555,0.7222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.21428571428571427,0.15714285714285714,0.0,0.2571428571428571,0.02857142857142857,0.08571428571428572,0.1,0.15714285714285714
rostralmiddlefrontal-rh,0.0,0.1864406779661017,0.23728813559322035,0.01694915254237288,0.423728813559322,0.13559322033898305,0.0,0.0
superiorfrontal-lh,0.07352941176470588,0.20588235294117646,0.0,0.08823529411764706,0.1323529411764706,0.3088235294117647,0.07352941176470588,0.11764705882352941
superiortemporal-lh,0.14814814814814814,0.2222222222222222,0.0,0.14814814814814814,0.0,0.07407407407407407,0.18518518518518517,0.2222222222222222
supramarginal-lh,0.14634146341463414,0.21951219512195122,0.0,0.14634146341463414,0.0,0.0975609756097561,0.12195121951219512,0.2682926829268293
