,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.28125,0.010416666666666666,0.03125,0.17708333333333334,0.07291666666666667,0.03125,0.1875,0.20833333333333334
caudalmiddlefrontal-rh,0.010752688172043012,0.25806451612903225,0.0,0.13978494623655913,0.21505376344086022,0.13978494623655913,0.12903225806451613,0.10752688172043011
parsopercularis-lh,0.06060606060606061,0.0,0.6060606060606061,0.0,0.09090909090909091,0.15151515151515152,0.045454545454545456,0.045454545454545456
precentral-rh,0.10135135135135136,0.08108108108108109,0.0,0.22297297297297297,0.13513513513513514,0.11486486486486487,0.17567567567567569,0.16891891891891891
rostralmiddlefrontal-rh,0.04861111111111111,0.1388888888888889,0.04861111111111111,0.1527777777777778,0.22916666666666666,0.1527777777777778,0.11805555555555555,0.1111111111111111
superiorfrontal-lh,0.03076923076923077,0.09230769230769231,0.07692307692307693,0.13076923076923078,0.16153846153846155,0.27692307692307694,0.12307692307692308,0.1076923076923077
superiorfrontal-rh,0.11320754716981132,0.07547169811320754,0.018867924528301886,0.16981132075471697,0.11949685534591195,0.09433962264150944,0.22012578616352202,0.18867924528301888
supramarginal-lh,0.11515151515151516,0.06666666666666667,0.01818181818181818,0.15757575757575756,0.10303030303030303,0.07878787878787878,0.18787878787878787,0.2727272727272727
