,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4246031746031746,0.25396825396825395,0.11607142857142858,0.03373015873015873,0.0763888888888889,0.005952380952380952,0.028769841269841268,0.060515873015873016
frontalpole-rh,0.23452157598499063,0.4652908067542214,0.12851782363977485,0.0,0.11444652908067542,0.0,0.05065666041275797,0.006566604127579738
insula-lh,0.08395245170876671,0.10178306092124814,0.5111441307578009,0.0,0.0,0.0,0.12184249628528974,0.1812778603268945
isthmuscingulate-rh,0.022939068100358423,0.0,0.0,0.3942652329749104,0.14982078853046596,0.25663082437275986,0.04229390681003584,0.13405017921146953
medialorbitofrontal-lh,0.06384742951907131,0.1011608623548922,0.0,0.17661691542288557,0.4295190713101161,0.06053067993366501,0.02321724709784411,0.1451077943615257
parahippocampal-rh,0.0035938903863432167,0.0,0.0,0.31626235399820307,0.06199460916442048,0.5004492362982929,0.053009883198562445,0.0646900269541779
rostralanteriorcingulate-lh,0.02583732057416268,0.049760765550239235,0.15311004784688995,0.05645933014354067,0.022966507177033493,0.05645933014354067,0.41818181818181815,0.21722488038277513
rostralanteriorcingulate-rh,0.03741280913126189,0.004438807863031071,0.1534559289790742,0.12111604311984782,0.10970196575776792,0.046924540266328474,0.14774889029803423,0.3792010145846544
