,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.4117140396210164,0.18518518518518517,0.05426356589147287,0.0,0.11024978466838932,0.07062876830318691,0.06804478897502153,0.09991386735572783
frontalpole-rh,0.14908100748808714,0.30292716133424097,0.017699115044247787,0.0,0.2450646698434309,0.02654867256637168,0.043567052416609936,0.21511232130701158
fusiform-lh,0.053783044667274384,0.02187784867821331,0.48951686417502277,0.0,0.013673655423883319,0.41385597082953507,0.0,0.007292616226071103
insula-lh,0.0,0.0,0.0,0.5737704918032787,0.0,0.0,0.26024590163934425,0.16598360655737704
medialorbitofrontal-rh,0.0930888575458392,0.2566995768688293,0.011988716502115656,0.0,0.37799717912552894,0.021156558533145273,0.0,0.2390691114245416
parahippocampal-lh,0.06571187868576242,0.031171019376579612,0.3875315922493682,0.0,0.02358887952822241,0.464195450716091,0.0,0.02780117944397641
rostralanteriorcingulate-lh,0.07403936269915651,0.061855670103092786,0.0,0.23430178069353327,0.0,0.0,0.4329896907216495,0.19681349578256796
temporalpole-rh,0.06134969325153374,0.16155419222903886,0.006134969325153374,0.08077709611451943,0.17331288343558282,0.018916155419222903,0.10531697341513292,0.39263803680981596
