,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.49607182940516276,0.0,0.017957351290684626,0.0,0.0,0.13692480359147025,0.27048260381593714,0.07856341189674523
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.012396694214876033,0.0,0.4511019283746556,0.1384297520661157,0.25206611570247933,0.0,0.14600550964187328,0.0
isthmuscingulate-rh,0.0,0.0,0.16318327974276528,0.5393890675241158,0.17363344051446947,0.11414790996784566,0.00964630225080386,0.0
parahippocampal-lh,0.0,0.0,0.33037300177619894,0.19182948490230906,0.42628774422735344,0.0,0.05150976909413854,0.0
parahippocampal-rh,0.12658227848101267,0.0,0.0,0.1540084388185654,0.0,0.5643459915611815,0.08544303797468354,0.06962025316455696
rostralanteriorcingulate-lh,0.2291079812206573,0.0,0.19530516431924883,0.009389671361502348,0.05070422535211268,0.07793427230046948,0.4103286384976526,0.027230046948356807
temporalpole-rh,0.10194902548725637,0.0,0.0,0.0,0.0,0.10194902548725637,0.04047976011994003,0.7556221889055472
