,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5904365904365905,0.19542619542619544,0.0,0.0,0.0,0.0,0.09771309771309772,0.11642411642411643
frontalpole-rh,0.05454545454545454,0.38181818181818183,0.0703030303030303,0.0703030303030303,0.06,0.05696969696969697,0.10606060606060606,0.2
insula-lh,0.0,0.04785478547854786,0.2599009900990099,0.2079207920792079,0.15016501650165018,0.14315181518151815,0.1051980198019802,0.0858085808580858
lateralorbitofrontal-lh,0.0,0.048152760481527605,0.20755500207555003,0.23661270236612703,0.149439601494396,0.1357409713574097,0.1353258613532586,0.08717310087173101
paracentral-lh,0.0,0.049950544015825916,0.18001978239366964,0.1795252225519288,0.25766567754698316,0.10089020771513353,0.14292779426310584,0.08902077151335312
parahippocampal-lh,0.0,0.057692307692307696,0.20853365384615385,0.19771634615384615,0.12379807692307693,0.25721153846153844,0.08653846153846154,0.06850961538461539
rostralanteriorcingulate-lh,0.02264720684448918,0.08907901358832411,0.1253145445395068,0.1610468042274786,0.14242576748867639,0.07045797684952189,0.24609964771011575,0.14292903875188726
rostralanteriorcingulate-rh,0.029914529914529916,0.17735042735042736,0.11004273504273504,0.11217948717948718,0.09401709401709402,0.05982905982905983,0.1517094017094017,0.26495726495726496
