,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1388888888888889,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.027777777777777776,0.16666666666666666,0.08333333333333333
inferiorparietal-rh,0.1388888888888889,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.027777777777777776,0.16666666666666666,0.08333333333333333
precentral-lh,0.13513513513513514,0.13513513513513514,0.16216216216216217,0.13513513513513514,0.13513513513513514,0.02702702702702703,0.1891891891891892,0.08108108108108109
precentral-rh,0.1388888888888889,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.027777777777777776,0.16666666666666666,0.08333333333333333
rostralmiddlefrontal-lh,0.1388888888888889,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.027777777777777776,0.16666666666666666,0.08333333333333333
rostralmiddlefrontal-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333
superiorparietal-lh,0.13157894736842105,0.13157894736842105,0.15789473684210525,0.13157894736842105,0.13157894736842105,0.02631578947368421,0.21052631578947367,0.07894736842105263
superiortemporal-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.10714285714285714
