,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.15185185185185185,0.15185185185185185,0.022222222222222223,0.14074074074074075,0.14444444444444443,0.15185185185185185,0.1259259259259259,0.1111111111111111
frontalpole-rh,0.1423076923076923,0.15384615384615385,0.03076923076923077,0.1576923076923077,0.15384615384615385,0.14615384615384616,0.11538461538461539,0.1
isthmuscingulate-rh,0.05714285714285714,0.08571428571428572,0.6,0.11428571428571428,0.1,0.04285714285714286,0.0,0.0
medialorbitofrontal-lh,0.13709677419354838,0.14919354838709678,0.04032258064516129,0.16532258064516128,0.16532258064516128,0.14112903225806453,0.10887096774193548,0.09274193548387097
medialorbitofrontal-rh,0.1383399209486166,0.15019762845849802,0.03557312252964427,0.16205533596837945,0.16600790513833993,0.1422924901185771,0.11067193675889328,0.09486166007905138
rostralanteriorcingulate-lh,0.14963503649635038,0.145985401459854,0.01824817518248175,0.14233576642335766,0.145985401459854,0.15693430656934307,0.12773722627737227,0.11313868613138686
rostralanteriorcingulate-rh,0.14728682170542637,0.13178294573643412,0.003875968992248062,0.12015503875968993,0.12403100775193798,0.1511627906976744,0.17054263565891473,0.1511627906976744
temporalpole-rh,0.14468085106382977,0.1276595744680851,0.00425531914893617,0.1148936170212766,0.11914893617021277,0.14893617021276595,0.1702127659574468,0.1702127659574468
