,entorhinal-lh,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
entorhinal-lh,0.2937062937062937,0.11888111888111888,0.23776223776223776,0.06993006993006994,0.04195804195804196,0.23776223776223776,0.0,0.0
fusiform-lh,0.15,0.42142857142857143,0.15,0.014285714285714285,0.08571428571428572,0.17857142857142858,0.0,0.0
isthmuscingulate-lh,0.2589928057553957,0.1223021582733813,0.2949640287769784,0.03597122302158273,0.04316546762589928,0.2446043165467626,0.0,0.0
isthmuscingulate-rh,0.03821656050955414,0.025477707006369428,0.01910828025477707,0.4267515923566879,0.16560509554140126,0.012738853503184714,0.18471337579617833,0.12738853503184713
lingual-lh,0.05,0.1,0.05,0.19166666666666668,0.5333333333333333,0.05,0.025,0.0
parahippocampal-lh,0.2638888888888889,0.14583333333333334,0.2569444444444444,0.027777777777777776,0.041666666666666664,0.2638888888888889,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.26605504587155965,0.06422018348623854,0.0,0.5045871559633027,0.1651376146788991
pericalcarine-rh,0.0,0.0,0.0,0.21333333333333335,0.0,0.0,0.21333333333333335,0.5733333333333334
